id,url,domain,family,stateId,targetTable,sourceName,scrapeLane,launchNeedClass,crawlMethod,ledgerStatus,firstPartyMode,priority,sourceArtifacts,whyNeeded,currentEvidence,doNotScrapeReason
launch-url-02786,https://www.ed.gov/,ed.gov,programs_benefits,maryland,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02787,https://health.maryland.gov/,health.maryland.gov,programs_benefits,maryland,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02788,https://www.ssa.gov/,ssa.gov,programs_benefits,maryland,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02789,https://www.ablenrc.org/,ablenrc.org,programs_benefits,massachusetts,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02790,https://www.ed.gov/,ed.gov,programs_benefits,massachusetts,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02791,https://www.mass.gov/dds,mass.gov,programs_benefits,massachusetts,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02792,https://www.mass.gov/dds/hcbs/eligibility,mass.gov,programs_benefits,massachusetts,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02793,https://www.mass.gov/masshealth,mass.gov,programs_benefits,massachusetts,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02794,https://www.ssa.gov/,ssa.gov,programs_benefits,massachusetts,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02795,https://www.ablenrc.org/,ablenrc.org,programs_benefits,michigan,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02796,https://www.ed.gov/,ed.gov,programs_benefits,michigan,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02797,https://www.michigan.gov/mdhhs,michigan.gov,programs_benefits,michigan,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02798,https://www.michigan.gov/mdhhs/hcbs/eligibility,michigan.gov,programs_benefits,michigan,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02799,https://www.michigan.gov/medicaid,michigan.gov,programs_benefits,michigan,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02800,https://www.ssa.gov/,ssa.gov,programs_benefits,michigan,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02801,https://www.ablenrc.org/,ablenrc.org,programs_benefits,minnesota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02802,https://www.ed.gov/,ed.gov,programs_benefits,minnesota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02803,https://mn.gov/dhs,mn.gov,programs_benefits,minnesota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02804,https://mn.gov/dhs/pca,mn.gov,programs_benefits,minnesota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02805,https://mn.gov/dhs/waivers/eligibility,mn.gov,programs_benefits,minnesota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02806,https://www.ssa.gov/,ssa.gov,programs_benefits,minnesota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02807,https://www.ablenrc.org/,ablenrc.org,programs_benefits,mississippi,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02808,https://www.dmh.ms.gov/,dmh.ms.gov,programs_benefits,mississippi,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02809,https://www.dmh.ms.gov/hcbs/eligibility,dmh.ms.gov,programs_benefits,mississippi,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02810,https://www.ed.gov/,ed.gov,programs_benefits,mississippi,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02811,https://medicaid.ms.gov/,medicaid.ms.gov,programs_benefits,mississippi,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02812,https://www.ssa.gov/,ssa.gov,programs_benefits,mississippi,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02813,https://www.ablenrc.org/,ablenrc.org,programs_benefits,missouri,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02814,https://dmh.mo.gov/dev-disabilities,dmh.mo.gov,programs_benefits,missouri,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02815,https://dmh.mo.gov/dev-disabilities/hcbs/eligibility,dmh.mo.gov,programs_benefits,missouri,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02816,https://www.ed.gov/,ed.gov,programs_benefits,missouri,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02817,https://mydss.mo.gov/,mydss.mo.gov,programs_benefits,missouri,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02818,https://www.ssa.gov/,ssa.gov,programs_benefits,missouri,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02819,https://www.ablenrc.org/,ablenrc.org,programs_benefits,montana,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02820,https://dphhs.mt.gov/brd/medicaid,dphhs.mt.gov,programs_benefits,montana,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02821,https://dphhs.mt.gov/dsd/ddp,dphhs.mt.gov,programs_benefits,montana,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02822,https://dphhs.mt.gov/dsd/ddp/hcbs/eligibility,dphhs.mt.gov,programs_benefits,montana,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02823,https://www.ed.gov/,ed.gov,programs_benefits,montana,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02824,https://www.ssa.gov/,ssa.gov,programs_benefits,montana,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02825,https://www.ablenrc.org/,ablenrc.org,programs_benefits,nebraska,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02826,https://dhhs.nebraska.gov/,dhhs.nebraska.gov,programs_benefits,nebraska,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02827,https://dhhs.nebraska.gov/dd/waivers,dhhs.nebraska.gov,programs_benefits,nebraska,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02828,https://dhhs.nebraska.gov/earlyintervention,dhhs.nebraska.gov,programs_benefits,nebraska,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; data/source_packs/official_state_domain_repairs.json,Existing live DB source URL that may need refresh or validation before launch.,,Programmatically generated fake domain
launch-url-02829,https://dhhs.nebraska.gov/rehab,dhhs.nebraska.gov,programs_benefits,nebraska,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; data/source_packs/official_state_domain_repairs.json,Existing live DB source URL that may need refresh or validation before launch.,,Programmatically generated fake domain
launch-url-02830,https://www.ed.gov/,ed.gov,programs_benefits,nebraska,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02831,https://www.ssa.gov/,ssa.gov,programs_benefits,nebraska,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02832,https://www.ablenrc.org/,ablenrc.org,programs_benefits,nevada,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02833,https://adsd.nv.gov/,adsd.nv.gov,programs_benefits,nevada,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02834,https://adsd.nv.gov/hcbs/eligibility,adsd.nv.gov,programs_benefits,nevada,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02835,https://dhcfp.nv.gov/,dhcfp.nv.gov,programs_benefits,nevada,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02836,https://www.ed.gov/,ed.gov,programs_benefits,nevada,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02837,https://www.ssa.gov/,ssa.gov,programs_benefits,nevada,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02838,https://www.ablenrc.org/,ablenrc.org,programs_benefits,new-hampshire,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02839,https://dhhs.new-hampshire.gov/,dhhs.new-hampshire.gov,programs_benefits,new-hampshire,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02840,https://dhhs.new-hampshire.gov/dd/waivers,dhhs.new-hampshire.gov,programs_benefits,new-hampshire,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02841,https://dhhs.new-hampshire.gov/earlyintervention,dhhs.new-hampshire.gov,programs_benefits,new-hampshire,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; data/source_packs/official_state_domain_repairs.json,Existing live DB source URL that may need refresh or validation before launch.,,Programmatically generated fake domain
launch-url-02842,https://dhhs.new-hampshire.gov/rehab,dhhs.new-hampshire.gov,programs_benefits,new-hampshire,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; data/source_packs/official_state_domain_repairs.json,Existing live DB source URL that may need refresh or validation before launch.,,Programmatically generated fake domain
launch-url-02843,https://www.ed.gov/,ed.gov,programs_benefits,new-hampshire,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02844,https://www.ssa.gov/,ssa.gov,programs_benefits,new-hampshire,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02845,https://www.ablenrc.org/,ablenrc.org,programs_benefits,new-jersey,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02846,https://www.ed.gov/,ed.gov,programs_benefits,new-jersey,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02847,https://www.nj.gov/humanservices/ddd,nj.gov,programs_benefits,new-jersey,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02848,https://www.nj.gov/humanservices/ddd/hcbs/eligibility,nj.gov,programs_benefits,new-jersey,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02849,https://www.nj.gov/humanservices/dmahs,nj.gov,programs_benefits,new-jersey,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02850,https://www.ssa.gov/,ssa.gov,programs_benefits,new-jersey,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02851,https://www.ablenrc.org/,ablenrc.org,programs_benefits,new-mexico,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02852,https://www.ed.gov/,ed.gov,programs_benefits,new-mexico,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02853,https://www.hsd.state.nm.us/mad,hsd.state.nm.us,programs_benefits,new-mexico,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02854,https://www.nmhealth.org/about/ddsd,nmhealth.org,programs_benefits,new-mexico,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02855,https://www.nmhealth.org/about/ddsd/hcbs/eligibility,nmhealth.org,programs_benefits,new-mexico,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02856,https://www.ssa.gov/,ssa.gov,programs_benefits,new-mexico,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02857,https://www.health.ny.gov/community/infants_children/early_intervention,health.ny.gov,programs_benefits,new-york,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02858,https://www.health.ny.gov/health_care/child_health_plus,health.ny.gov,programs_benefits,new-york,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02859,https://www.health.ny.gov/health_care/medicaid,health.ny.gov,programs_benefits,new-york,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,1,ca_disability_navigator.db; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/scrape-now-only-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02860,https://www.health.ny.gov/health_care/medicaid/redesign/cdpap.htm,health.ny.gov,programs_benefits,new-york,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02861,https://www.mynyable.org/,mynyable.org,programs_benefits,new-york,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02862,https://www.nysed.gov/career-development-and-studies/adult-career-and-continuing-education-services,nysed.gov,programs_benefits,new-york,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02863,https://www.nysed.gov/special-education,nysed.gov,programs_benefits,new-york,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02864,https://opwdd.ny.gov/self-direction,opwdd.ny.gov,programs_benefits,new-york,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02865,https://opwdd.ny.gov/services-support/home-community-based-services-waiver,opwdd.ny.gov,programs_benefits,new-york,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02866,https://www.ssa.gov/benefits/disability/apply-child.html,ssa.gov,programs_benefits,new-york,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02867,https://www.ablenrc.org/,ablenrc.org,programs_benefits,north-carolina,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02868,https://www.ed.gov/,ed.gov,programs_benefits,north-carolina,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02869,https://medicaid.ncdhhs.gov/,medicaid.ncdhhs.gov,programs_benefits,north-carolina,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02870,https://www.ncdhhs.gov/divisions/mhddsas,ncdhhs.gov,programs_benefits,north-carolina,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02871,https://www.ncdhhs.gov/innovations/eligibility,ncdhhs.gov,programs_benefits,north-carolina,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02872,https://www.ssa.gov/,ssa.gov,programs_benefits,north-carolina,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02873,https://www.ablenrc.org/,ablenrc.org,programs_benefits,north-dakota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02874,https://www.ed.gov/,ed.gov,programs_benefits,north-dakota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02875,https://www.hhs.nd.gov/dd,hhs.nd.gov,programs_benefits,north-dakota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02876,https://www.hhs.nd.gov/dd/hcbs/eligibility,hhs.nd.gov,programs_benefits,north-dakota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02877,https://www.hhs.nd.gov/medicaid,hhs.nd.gov,programs_benefits,north-dakota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02878,https://www.ssa.gov/,ssa.gov,programs_benefits,north-dakota,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
